customer_id,customer_name,email,region,city,signup_date
C0397,Customer 0397,customer0397@example.com,Central,Indore,6/10/2025
C0398,Customer 0398,customer0398@example.com,South,Hyderabad,7/9/2025
C0399,Customer 0399,customer0399@example.com,East,Guwahati,1/22/2024
C0400,Customer 0400,customer0400@example.com,South,Bengaluru,9/11/2024
C0401,Customer 0401,customer0401@example.com,South,Bengaluru,12/27/2025
C0402,Customer 0402,customer0402@example.com,Central,Indore,7/24/2024
C0403,Customer 0403,customer0403@example.com,West,Ahmedabad,9/11/2024
C0404,Customer 0404,customer0404@example.com,North,Delhi,10/1/2024
C0405,Customer 0405,customer0405@example.com,Central,Bhopal,5/30/2024
C0406,Customer 0406,customer0406@example.com,Central,Bhopal,5/12/2024
C0407,Customer 0407,customer0407@example.com,South,Chennai,10/21/2024
C0408,Customer 0408,customer0408@example.com,Central,Bhopal,1/13/2026
C0409,Customer 0409,customer0409@example.com,North,Delhi,1/2/2024
C0410,Customer 0410,customer0410@example.com,Central,Nagpur,8/28/2024
C0411,Customer 0411,customer0411@example.com,West,Mumbai,2/21/2024
C0412,Customer 0412,customer0412@example.com,West,Ahmedabad,4/22/2025
C0413,Customer 0413,customer0413@example.com,North,Delhi,8/1/2024
C0414,Customer 0414,customer0414@example.com,Central,Nagpur,11/4/2025
C0415,Customer 0415,customer0415@example.com,North,Delhi,5/12/2025
C0416,Customer 0416,customer0416@example.com,South,Bengaluru,10/28/2025
C0417,Customer 0417,customer0417@example.com,North,Delhi,6/23/2025
C0418,Customer 0418,customer0418@example.com,West,Pune,1/7/2025
C0419,Customer 0419,customer0419@example.com,North,Jaipur,1/1/2026
C0420,Customer 0420,customer0420@example.com,Central,Indore,2/8/2025
C0421,Customer 0421,customer0421@example.com,West,Pune,3/18/2026
C0422,Customer 0422,customer0422@example.com,North,Jaipur,4/25/2026
C0423,Customer 0423,customer0423@example.com,North,Lucknow,5/15/2025
C0424,Customer 0424,customer0424@example.com,North,Jaipur,7/27/2025
C0425,Customer 0425,customer0425@example.com,West,Pune,8/5/2024
C0426,Customer 0426,customer0426@example.com,West,Mumbai,11/23/2025
C0427,Customer 0427,customer0427@example.com,South,Bengaluru,7/24/2025
C0428,Customer 0428,customer0428@example.com,Central,Bhopal,2/6/2026
C0429,Customer 0429,customer0429@example.com,North,Delhi,8/14/2024
C0430,Customer 0430,customer0430@example.com,West,Ahmedabad,10/31/2025
C0431,Customer 0431,customer0431@example.com,Central,Bhopal,2/3/2025
C0432,Customer 0432,customer0432@example.com,West,Pune,6/6/2024
C0433,Customer 0433,customer0433@example.com,West,Ahmedabad,5/25/2024
C0434,Customer 0434,customer0434@example.com,Central,Nagpur,4/22/2025
C0435,Customer 0435,customer0435@example.com,North,Delhi,9/28/2024
C0436,Customer 0436,customer0436@example.com,South,Chennai,3/27/2024
C0437,Customer 0437,customer0437@example.com,North,Jaipur,12/29/2024
C0438,Customer 0438,customer0438@example.com,East,Bhubaneswar,7/8/2025
C0439,Customer 0439,customer0439@example.com,West,Ahmedabad,9/28/2024
C0440,Customer 0440,customer0440@example.com,West,Mumbai,3/23/2026
C0441,Customer 0441,customer0441@example.com,Central,Bhopal,10/24/2025
C0442,Customer 0442,customer0442@example.com,North,Delhi,3/11/2025
C0443,Customer 0443,customer0443@example.com,West,Ahmedabad,3/5/2026
C0444,Customer 0444,customer0444@example.com,North,Delhi,1/3/2025
C0445,Customer 0445,customer0445@example.com,South,Bengaluru,4/28/2024
C0446,Customer 0446,customer0446@example.com,West,Mumbai,1/31/2024
C0447,Customer 0447,customer0447@example.com,Central,Bhopal,3/8/2026
C0448,Customer 0448,customer0448@example.com,West,Ahmedabad,3/26/2026
C0449,Customer 0449,customer0449@example.com,North,Delhi,9/20/2025
C0450,Customer 0450,customer0450@example.com,West,Mumbai,3/28/2024
C0451,Customer 0451,customer0451@example.com,North,Lucknow,9/6/2024
C0452,Customer 0452,customer0452@example.com,Central,Indore,2/4/2024
C0453,Customer 0453,customer0453@example.com,West,Mumbai,2/13/2024
C0454,Customer 0454,customer0454@example.com,North,Jaipur,7/28/2024
C0455,Customer 0455,customer0455@example.com,North,Lucknow,5/1/2025
C0456,Customer 0456,customer0456@example.com,North,Jaipur,2/25/2024
C0457,Customer 0457,customer0457@example.com,Central,Indore,4/16/2026
C0458,Customer 0458,customer0458@example.com,East,Bhubaneswar,1/21/2025
C0459,Customer 0459,customer0459@example.com,West,Pune,8/12/2024
C0460,Customer 0460,customer0460@example.com,West,Mumbai,3/14/2025
C0461,Customer 0461,customer0461@example.com,East,Guwahati,11/2/2025
C0462,Customer 0462,customer0462@example.com,North,Lucknow,9/22/2024
C0463,Customer 0463,customer0463@example.com,Central,Bhopal,2/10/2024
C0464,Customer 0464,customer0464@example.com,South,Hyderabad,2/13/2024
C0465,Customer 0465,customer0465@example.com,East,Guwahati,12/25/2025
C0466,Customer 0466,customer0466@example.com,West,Ahmedabad,4/4/2024
C0467,Customer 0467,customer0467@example.com,West,Pune,6/24/2025
C0468,Customer 0468,customer0468@example.com,Central,Indore,11/22/2024
C0469,Customer 0469,customer0469@example.com,North,Lucknow,10/22/2025
C0470,Customer 0470,customer0470@example.com,East,Kolkata,2/21/2024
C0471,Customer 0471,customer0471@example.com,South,Hyderabad,2/2/2026
C0472,Customer 0472,customer0472@example.com,East,Guwahati,8/16/2025
C0473,Customer 0473,customer0473@example.com,North,Lucknow,1/16/2025
C0474,Customer 0474,customer0474@example.com,North,Jaipur,6/24/2024
C0475,Customer 0475,customer0475@example.com,South,Bengaluru,4/10/2026
C0476,Customer 0476,customer0476@example.com,South,Chennai,9/13/2024
C0477,Customer 0477,customer0477@example.com,South,Hyderabad,2/20/2025
C0478,Customer 0478,customer0478@example.com,West,Pune,12/1/2024
C0479,Customer 0479,customer0479@example.com,West,Mumbai,7/14/2024
C0480,Customer 0480,customer0480@example.com,South,Hyderabad,12/20/2024
C0481,Customer 0481,customer0481@example.com,South,Bengaluru,5/8/2024
C0482,Customer 0482,customer0482@example.com,South,Bengaluru,1/2/2024
C0483,Customer 0483,customer0483@example.com,East,Kolkata,9/3/2024
C0484,Customer 0484,customer0484@example.com,South,Hyderabad,4/5/2024
C0485,Customer 0485,customer0485@example.com,North,Jaipur,12/18/2024
C0486,Customer 0486,customer0486@example.com,South,Hyderabad,1/3/2026
C0487,Customer 0487,customer0487@example.com,East,Guwahati,5/18/2024
C0488,Customer 0488,customer0488@example.com,South,Chennai,1/2/2024
C0489,Customer 0489,customer0489@example.com,East,Kolkata,4/4/2024
C0490,Customer 0490,customer0490@example.com,East,Guwahati,3/7/2025
C0491,Customer 0491,customer0491@example.com,West,Pune,8/21/2024
C0492,Customer 0492,customer0492@example.com,West,Pune,2/20/2025
C0493,Customer 0493,customer0493@example.com,West,Mumbai,1/25/2024
C0494,Customer 0494,customer0494@example.com,South,Bengaluru,10/10/2024
C0495,Customer 0495,customer0495@example.com,West,Ahmedabad,12/14/2024
C0496,Customer 0496,customer0496@example.com,East,Kolkata,1/1/2025
C0497,Customer 0497,customer0497@example.com,South,Bengaluru,4/13/2025
C0498,Customer 0498,customer0498@example.com,West,Ahmedabad,10/25/2025
C0499,Customer 0499,customer0499@example.com,South,Chennai,2/1/2025
C0500,Customer 0500,customer0500@example.com,East,Kolkata,12/16/2025
